epoch,epoch_loss,epoch_acc,timestamp
0,0.6837219595909119,0.6833333373069763,2025-03-02 14:02:41
1,0.6137560606002808,0.7000000476837158,2025-03-02 14:05:22
2,0.6296882629394531,0.6833332777023315,2025-03-02 14:08:02
3,0.6101128458976746,0.7000000476837158,2025-03-02 14:10:41
4,0.6112231016159058,0.7000000476837158,2025-03-02 14:13:20
5,0.6099424958229065,0.6999999284744263,2025-03-02 14:15:59
6,0.6112483739852905,0.7000000476837158,2025-03-02 14:18:38
7,0.5970791578292847,0.7166666984558105,2025-03-02 14:21:18
8,0.5961697101593018,0.7166666984558105,2025-03-02 14:23:58
9,0.5934584140777588,0.7166666388511658,2025-03-02 14:26:37
10,0.60962975025177,0.699999988079071,2025-03-02 14:29:16
11,0.6074156761169434,0.7000000476837158,2025-03-02 14:31:58
epoch,epoch_loss,epoch_acc,timestamp
0,0.6833610534667969,0.699999988079071,2025-03-02 14:42:12
1,0.6273354887962341,0.6833333969116211,2025-03-02 14:44:51
2,0.5984282493591309,0.7166666388511658,2025-03-02 14:47:31
3,0.6124671697616577,0.699999988079071,2025-03-02 14:50:11
4,0.6117464303970337,0.6999999284744263,2025-03-02 14:52:50
5,0.6114511489868164,0.699999988079071,2025-03-02 14:55:29
6,0.6108196377754211,0.6999999284744263,2025-03-02 14:58:09
7,0.6108312606811523,0.6999999284744263,2025-03-02 15:00:48
